header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Okapistraat 47,6531 RJ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42678349-okapistraat-47/?navigateSource=resultlist,20220127_224322,"€ 525,000 kosten koper","€ 3,523    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1970,Gable roof covered with roof tiles,Living area149 m²Other space inside the building19 m²Exterior space attached to the building8 m²,149 m²,19 m²,8 m²,256 m²,565 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Outdoor awning, rolldown shutters, flue, sliding door and TV via cable",C        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",256 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Balcony present,Attached brick garage,1 car,Parking on private property and public parking,no
