header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Coolhaven 106 C,3024 AJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88039970-coolhaven-106-c/?navigateSource=resultlist,20220125_221434,"€ 975,000 kosten koper","€ 4,599    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (212 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 271.00 per month,Residential property with shared street entrance (apartment),Resale property,1953,Living area212 m²Exterior space attached to the building55 m²External storage space6 m²,212 m²,55 m²,6 m²,728 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,3rd floor,Elevator,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,2017,Full ownership,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Sun terrace,"55 m² (16,28 meter deep and 3,36 meter broad)",Located at the south,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 271.00 per month),Yes,Yes,Yes,no
