header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Catharinastraat 99 C5,4811 XG Breda        ,https://www.funda.nl/en/koop/breda/appartement-42548412-catharinastraat-99-c5/?navigateSource=resultlist,20220129_082242,"€ 665,000 kosten koper","€ 5,588    The asking price per m² (€ 665,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2018,Flat roof,Living area119 m²Exterior space attached to the building13 m²External storage space8 m²,119 m²,13 m²,8 m²,427 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,2nd floor,A            1.21What does this mean?,Completely insulated,CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center,Storage box,Underground parking and parking place,"Paid parking, parking on gated property, parking on private property, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
