header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Koninginnelaan 73,3762 DB Soest        ,https://www.funda.nl/en/koop/soest/huis-42539594-koninginnelaan-73/?navigateSource=resultlist,20220129_074954,"€ 835,000 kosten koper","€ 6,007    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 835,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1936,Combination roof covered with roof tiles,Living area139 m²Exterior space attached to the building16 m²,139 m²,16 m²,477 m²,535 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, passive ventilation system, flue and TV via cable",D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2015, in ownership)",477 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district","Back garden, surrounded by garden, front garden and side garden","232 m² (19 meter deep and 12,2 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick storage,Detached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
