header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hendrik de Bruynstraat 16 2,1065 EE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655729-hendrik-de-bruynstraat-16-2/?navigateSource=resultlist,20220130_183437,"€ 325,000 kosten koper","€ 4,392    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,7 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1965,Mansard roof covered with roof tiles,Living area74 m²Exterior space attached to the building4 m²External storage space4 m²,74 m²,4 m²,4 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,C        What does this mean?,Double glazing,Communal central heating,CH boiler,Municipal long-term lease,Bought off for eternity,"Alongside busy road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
