header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Het Want 67,9733 BD Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42683275-het-want-67/?navigateSource=resultlist,20220128_142646,"€ 275,000 kosten koper","€ 2,434    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1975,Gable roof covered with roof tiles,Living area113 m²Other space inside the building7 m²,113 m²,7 m²,131 m²,407 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, rolldown shutters, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2017, in ownership)",131 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"30 m² (5,7 meter deep and 5,2 meter broad)",Located at the southeast accessible via the rear,Attached brick storage,Loft and electricity,Insulated walls,Parking place,Parking on private property and public parking,no
