header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Soestbergen 1,3582 SP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42676709-laan-van-soestbergen-1/?navigateSource=resultlist,20220131_153318,"€ 345,000 kosten koper","€ 6,053    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 25.00 per month,Ground-floor apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area57 m²,57 m²,199 m³,2 rooms (1 bedroom),1 bathroom,Shower,1 story,Ground floor,Mechanical ventilation and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"24 m² (9,42 meter deep and 2,5 meter broad)",Located at the west,Resident's parking permits,Yes,Yes,Yes (€ 25.00 per month),No,Yes,Yes,no
