header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heiloostraat 43,2547 KA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42654131-heiloostraat-43/?navigateSource=resultlist,20220131_232141,"€ 189,500 kosten koper","€ 3,509    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 177.68 per month,Mezzanine (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Living area54 m²Exterior space attached to the building3 m²External storage space6 m²,54 m²,3 m²,6 m²,145 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and TV via cable,E        What does this mean?,Double glazing,Communal central heating,Gas water heater,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking on private property,Yes,Yes,Yes (€ 177.68 per month),Yes,Yes,Yes,no
