header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Emmawijk 8 A,8011 CM Zwolle        ,https://www.funda.nl/en/koop/zwolle/appartement-42523245-emmawijk-8-a/?navigateSource=resultlist,20220127_232018,"€ 645,000 kosten koper","€ 4,607    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,Before 1906,Listed building (national monument),Hipped roof,Living area140 m²Other space inside the building16 m²Exterior space attached to the building14 m²External storage space40 m²,140 m²,16 m²,14 m²,40 m²,636 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,Ground floor,Not required,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district,Back garden,Detached brick storage,Resident's parking permits,Yes,No,No,No,No,No,no
