header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weesperzijde 114 hs + I,1091 EN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519224-weesperzijde-114-hs-i/?navigateSource=resultlist,20220130_225406,"€ 1,500,000 kosten koper","€ 9,494    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1932,Flat roof covered with asphalt roofing,Living area158 m²External storage space4 m²,158 m²,4 m²,582 m³,6 rooms (3 bedrooms),2 bathrooms and 3 separate toilets,2 baths and 2 showers,4 stories,Ground floor,"Skylight, smart home, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR+ (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside park, on navigable waterway, alongside water and unobstructed surrounding view",Back garden,40 m² (10 meter deep and 4 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,No,Yes,no
