header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buitenveldertselaan 17,1082 VA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676186-buitenveldertselaan-17/?navigateSource=resultlist,20220130_202547,"€ 325,000 kosten koper","€ 7,065    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 151.52 per month,Ground-floor apartment (apartment),Resale property,1963,Flat roof,Living area46 m²External storage space5 m²,46 m²,5 m²,169 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Optical fibre and TV via cable,B            1.30What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 16-11-2061,Alongside park and in residential district,Back garden,"20 m² (4,6 meter deep and 4,2 meter broad)",Located at the east,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 151.52 per month),Yes,Yes,Yes,no
