header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Iroko 280,3315 PV Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42683160-iroko-280/?navigateSource=resultlist,20220128_020607,"€ 525,000 kosten koper","€ 4,646    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1997,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof,Living area113 m²Other space inside the building7 m²,113 m²,7 m²,448 m²,419 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,"Outdoor awning, skylight, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,Double glazing and floor insulation,CH boiler and partial floor heating,CH boiler,"Remeha CR ( combination boiler from 2020, in ownership)",448 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location, in residential district and freestanding location","Back garden, front garden and side garden","263 m² (26,25 meter deep and 10 meter broad)",Located at the southwest accessible via the rear,Built-in,Electricity,Carport and parking place,Parking on private property and public parking,no
