header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadhouderskade 73 -I+Tuin,1072 AE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677855-stadhouderskade-73-i-tuin/?navigateSource=resultlist,20220130_181737,"€ 1,225,000 kosten koper","€ 8,627    The asking price per m² (€ 1,225,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1879,Living area142 m²Exterior space attached to the building10 m²,142 m²,10 m²,403 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Back garden,"22 m² (6,16 meter deep and 3,34 meter broad)",Located at the south,Balcony present,Yes,Yes,Yes,Yes,Yes,Yes,no
