header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Ridderspoorweg,1032 LL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41205529-ridderspoorweg/?navigateSource=resultlist,20220131_001654,"€ 40,000 kosten koper",6+ months,Under offer,Available immediately,Parking place,Resale property,1,Municipal long-term lease (end date of long-term lease:  14-11-2067),€ 37 per year,no
