header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rochussenstraat 101 b,3015 EH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88954329-rochussenstraat-101-b/?navigateSource=resultlist,20220125_233256,"€ 489,000 kosten koper","€ 4,657    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,€ 187.00 per month,Apartment with shared street entrance (apartment),Resale property,1936,Flat roof covered with other,Living area105 m²Exterior space attached to the building16 m²External storage space2 m²,105 m²,16 m²,2 m²,320 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,2nd floor,Passive ventilation system and TV via cable,G        What does this mean?,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2001, in ownership)",Full ownership,"Sheltered location, in center and unobstructed surrounding view",Balcony present,Detached wooden storage,Paid parking,Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
