header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Deurloostraat 85 II,1078 HV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88033407-deurloostraat-85-ii/?navigateSource=resultlist,20220130_203949,"€ 675,000 kosten koper","€ 8,766    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 122 per month,2 weeks,Under offer,Available in consultation,€ 122.00 per month,Mezzanine (apartment),Resale property,1928,Living area77 m²Other space inside the building1 m²Exterior space attached to the building9 m²,77 m²,1 m²,9 m²,253 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,G        What does this mean?,Floor insulation,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Long-term lease,€ 1.225 per year,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 122.00 per month),Yes,No,Yes,no
