header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
Lloydkade (Bouwnr. 1.13),3024 EA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42502019-lloydkade-bouwnr-113/?navigateSource=resultlist,20220126_002636,"€ 499,000 vrij op naam","€ 5,544    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Mezzanine (apartment),New property,2024,SWK garantiecertificaat,Living area90 m²Exterior space attached to the building41 m²,90 m²,41 m²,285 m³,3 rooms (2 bedrooms),1 story,2nd floor,Elevator,A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,District heating,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Built-in,"Paid parking, public parking, parking garage and resident's parking permits",no
