header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,error
Begoniastraat 33,9521 GX Nieuw-Buinen        ,https://www.funda.nl/en/koop/nieuw-buinen/huis-42556883-begoniastraat-33/?navigateSource=resultlist,20220129_184125,"€ 380,000 kosten koper","€ 2,289    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1978,Gable roof covered with roof tiles,Living area166 m²Other space inside the building87 m²Exterior space attached to the building26 m²,166 m²,87 m²,26 m²,929 m²,900 m³,7 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Outdoor awning,C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",Hot air heating and wood heater,Gas-fired boiler,929 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Balcony present,Attached brick garage,1 car,"Electrical door, electricity and running water",no
