header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statenkwartier 40,5235 KK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42547039-statenkwartier-40/?navigateSource=resultlist,20220201_111941,"€ 250,000 kosten koper","€ 3,731    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 156.17 per month,Galleried apartment (apartment),Resale property,1981,Living area67 m²Exterior space attached to the building6 m²External storage space3 m²,67 m²,6 m²,3 m²,211 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,2nd floor,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (2004, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,No,Yes,Yes,No,no
