header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijnbaansgracht 320 1,1017 WZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42660433-lijnbaansgracht-320-1/?navigateSource=resultlist,20220130_215633,"€ 345,000 kosten koper","€ 9,079    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (38 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 80.08 per month,Upstairs apartment (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Living area38 m²,38 m²,124 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,D            1.86What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired from 2015, in ownership)",Full ownership,"Alongside water, in center and in residential district","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.08 per month),Yes,Yes,Yes,no
