header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of parking facilities,error
Bergstraat 4,6129 CZ Urmond        ,https://www.funda.nl/en/koop/urmond/huis-88976901-bergstraat-4/?navigateSource=resultlist,20220127_201813,"€ 335,000 kosten koper","€ 2,175    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1890,Gable roof covered with roof tiles,Living area154 m²Exterior space attached to the building3 m²External storage space8 m²,154 m²,3 m²,8 m²,500 m²,560 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,G        What does this mean?,"Roof insulation, double glazing and energy efficient window",Multi fuel burner and CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",500 m²,Full ownership,Back garden and side garden,Attached brick storage,Parking on private property and public parking,no
