header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Bronckhorststraat 21,7131 EG Lichtenvoorde        ,https://www.funda.nl/en/koop/lichtenvoorde/huis-42535977-bronckhorststraat-21/?navigateSource=resultlist,20220129_045336,"€ 295,000 kosten koper","€ 3,105    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1949,Gable roof covered with roof tiles,Living area95 m²Other space inside the building5 m²Exterior space attached to the building10 m²External storage space44 m²,95 m²,5 m²,10 m²,44 m²,397 m²,382 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an loft and a basement",Mechanical ventilation,G        What does this mean?,CH boiler,CH boiler,"Hr (2009, in ownership)",397 m²,Full ownership,In residential district,"Back garden, front garden and side garden",100 m² (10 meter deep and 10 meter broad),Located at the north accessible via the rear,Balcony present,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
