header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Siciliëboulevard 362,3059 XT Rotterdam        Nesselande,https://www.funda.nl/en/koop/rotterdam/appartement-42533201-sicilieboulevard-362/?navigateSource=resultlist,20220126_005936,30 november 2021,21 december 2021,3 weken,no
