header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sint Jacobsstraat 5 P,1012 NC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42650523-sint-jacobsstraat-5-p/?navigateSource=resultlist,20220130_193554,"€ 650,000 kosten koper","€ 11,207    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,€ 154.00 per month,Upstairs apartment (apartment),Resale property,1999,Combination roof covered with asphalt roofing and roof tiles,Living area58 m²Exterior space attached to the building3 m²External storage space4 m²,58 m²,3 m²,4 m²,161 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"2012, in ownership",Full ownership,Alongside a quiet road and in center,Storage box,Electricity,Resident's parking permits,Yes,Yes,Yes (€ 154.00 per month),Yes,Yes,Yes,no
