header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Penelopestraat 31,5631 CH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42660786-penelopestraat-31/?navigateSource=resultlist,20220201_014943,"€ 225,000 kosten koper","€ 4,787    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,4 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance,Resale property,1978,Flat roof covered with asphalt roofing,Living area47 m²Exterior space attached to the building3 m²External storage space4 m²,47 m²,3 m²,4 m²,154 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,No insulation,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
