header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoendiepstraat 27 II,1079 LS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688066-hoendiepstraat-27-ii/?navigateSource=resultlist,20220131_000646,"€ 825,000 kosten koper","€ 8,010    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 152.71 per month,Upstairs apartment (apartment),Resale property,1934,Living area103 m²Exterior space attached to the building21 m²,103 m²,21 m²,342 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Air conditioning,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra HR (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease (end date of long-term lease:  16-02-2059),Paid until 16-02-2059,Alongside a quiet road and in residential district,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 152.71 per month),Yes,Yes,Yes,no
