header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bruins Slotstraat 44,1067 VC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672012-bruins-slotstraat-44/?navigateSource=resultlist,20220130_215544,"€ 340,000 kosten koper","€ 4,789    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 156.42 per month,Upstairs apartment (apartment),Resale property,1991,Living area71 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space5 m²,71 m²,1 m²,6 m²,5 m²,221 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-02-2042,"Alongside park, alongside a quiet road, alongside water and in residential district",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 156.42 per month),Yes,Yes,Yes,no
