header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schaarmeesterstraat 38,5231 PL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88044016-schaarmeesterstraat-38/?navigateSource=resultlist,20220201_110215,"€ 325,000 kosten koper","€ 3,533    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Under option,Available in consultation,€ 127.34 per month,Galleried apartment (apartment),Resale property,2001,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building14 m²External storage space4 m²,92 m²,14 m²,4 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 2002, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 127.34 per month),Yes,Yes,Yes,no
