header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
P.J.C.Gabriëlgaarde 1,1241 AJ Kortenhoef        ,https://www.funda.nl/en/koop/kortenhoef/huis-42545242-pjcgabrielgaarde-1/?navigateSource=resultlist,20220128_004956,"€ 510,000 kosten koper","€ 3,778    The asking price per m² (€ 510,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1977,Gable roof covered with roof tiles,Living area135 m²Other space inside the building7 m²Exterior space attached to the building8 m²External storage space1 m²,135 m²,7 m²,8 m²,1 m²,209 m²,440 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,4 stories,"Outdoor awning, passive ventilation system, flue and TV via cable",C        What does this mean?,Roof insulation and double glazing,"CH boiler, wood heater and partial floor heating",CH boiler,"Nefit Topline HRC (gas-fired combination boiler from 2010, in ownership)",209 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",104 m² (13 meter deep and 8 meter broad),Located at the southeast accessible via the rear,Balcony present,Attached wooden storage,Parking place,Public parking,no
