header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Maasstraat 47,5626 BB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42533489-maasstraat-47/?navigateSource=resultlist,20220201_011010,"€ 595,000 kosten koper","€ 4,407    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1990,Living area135 m²Other space inside the building26 m²,135 m²,26 m²,311 m²,582 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Skylight, smart home, optical fibre, mechanical ventilation, passive ventilation system, flue and solar panels",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Combination boiler from 2015, in ownership",311 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",121 m² (11 meter deep and 11 meter broad),Located at the east accessible via the rear,Built-in and parking place,1 car,Electricity and running water,Parking on private property,no
