header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Woning (Bouwnr. 6 (Ds)),1454 Watergang        ,https://www.funda.nl/en/koop/watergang/huis-87762108-woning-bouwnr-6-ds/?navigateSource=resultlist,20220128_052327,"€ 779,500 vrij op naam","€ 6,778    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 779,500) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under option,Available in consultation,"Desirable residence/villa, detached residential property",New property,2021,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area115 m²Other space inside the building13 m²External storage space10 m²,115 m²,13 m²,10 m²,306 m²,557 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a loft,"Skylight, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,Completely insulated,Partial floor heating and heat pump,Water heater,306 m² (part of parcel),Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Surrounded by garden,Attached wooden storage,Electricity,Parking on private property,no
