header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Salviaplein 108,6466 VM Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-42532293-salviaplein-108/?navigateSource=resultlist,20220129_061807,"€ 270,000 kosten koper","€ 1,929    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 270,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1975,Shed roof covered with roof tiles,Living area140 m²Other space inside the building8 m²External storage space37 m²,140 m²,8 m²,37 m²,413 m²,443 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Rolldown shutters,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",413 m²,Full ownership,Back garden,Detached wooden storage,Detached brick garage,1 car,Parking on private property,no
