header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Groeneweg 77 a,6871 DC Renkum        ,https://www.funda.nl/en/koop/renkum/huis-41021967-groeneweg-77-a/?navigateSource=resultlist,20220129_162930,"€ 359,000 kosten koper","€ 2,919    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1971,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area123 m²Exterior space attached to the building5 m²External storage space17 m²,123 m²,5 m²,17 m²,197 m²,434 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",197 m²,Full ownership,In residential district,"Back garden, front garden and side garden",48 m² (6 meter deep and 8 meter broad),Located at the north,Balcony present,Detached brick garage,1 car,Parking on private property,no
