header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dijkmanschans 16,2728 GK Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42522174-dijkmanschans-16/?navigateSource=resultlist,20220127_195159,"€ 347,500 kosten koper","€ 3,737    The asking price per m² (€ 347,500) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 183.86 per month,Upstairs apartment (corridor apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building8 m²External storage space7 m²,93 m²,8 m²,7 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Agpo Econpact (gas-fired combination boiler from 2001, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Parking place,Parking on gated property,Yes,Yes,Yes (€ 183.86 per month),Yes,Yes,Yes,no
