header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doornburg 145,1081 JX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42525093-doornburg-145/?navigateSource=resultlist,20220130_184722,"€ 1,069,000 kosten koper","€ 7,174    The asking price per m² (€ 1,069,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 232.00 per month,Upstairs apartment (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area149 m²Exterior space attached to the building15 m²External storage space11 m²,149 m²,15 m²,11 m²,502 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,Complete floor heating,CH boiler,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Yes,Yes,Yes (€ 232.00 per month),Yes,Yes,Yes,no
