header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Parklaan 81,2597 LB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42668028-nieuwe-parklaan-81/?navigateSource=resultlist,20220131_210847,"€ 799,000 kosten koper","€ 5,122    The asking price per m² (€ 799,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 420.00 per month,Upstairs apartment (apartment),Resale property,1971-1980,Protected townscape or village view (permit needed for alterations),Hip roof covered with other,Living area156 m²Exterior space attached to the building20 m²External storage space24 m²,156 m²,20 m²,24 m²,375 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,CH boiler,CH boiler,"HR-107 ( combination boiler, in ownership)",Full ownership,Alongside park and unobstructed surrounding view,Sun terrace,Roof terrace present and balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",1 car,Electricity,Parking on private property,Yes,Yes,Yes (€ 420.00 per month),No,Yes,No,no
