header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rusthoekstraat 20 a,2584 CV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88023345-rusthoekstraat-20-a/?navigateSource=resultlist,20220131_223614,"€ 935,000 kosten koper","€ 5,599    The asking price per m² (€ 935,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 388.00 per month,Apartment with shared street entrance,Resale property,1979,Disabled access friendly and accessible for seniors,With carpets and curtains,Energie Prestatie Advies,Living area167 m²Exterior space attached to the building16 m²External storage space4 m²,167 m²,16 m²,4 m²,511 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,1 story,3rd floor,Elevator and sliding door,C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Intergas HR ( combination boiler from 2018, in ownership)",Alongside park,Balcony present,Storage box,Underground parking,Parking garage,Yes,Yes,Yes (€ 388.00 per month),Yes,Yes,Yes,no
