header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
John Blankensteinstraat 179 b,1095 MB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42522448-john-blankensteinstraat-179-b/?navigateSource=resultlist,20220130_225610,"€ 685,000 kosten koper","€ 5,524    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,2 months,Sold under reservation,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,2018,Flat roof,Living area124 m²Exterior space attached to the building33 m²,124 m²,33 m²,424 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,4 stories,"Skylight, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",District heating,Solar collectors,Municipal long-term lease (end date of long-term lease:  15-03-2067),"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Parking place,No insulation,"Paid parking, parking on private property, public parking and resident's parking permits",No,No,Yes (€ 50.00 per month),No,Yes,Yes,no
