header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwolsestraat 150,2587 WB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42697535-zwolsestraat-150/?navigateSource=resultlist,20220131_233459,"€ 362,500 kosten koper","€ 3,519    The asking price per m² (€ 362,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 259.00 per month,Galleried apartment (apartment),Resale property,1993,Flat roof,Living area103 m²Exterior space attached to the building9 m²External storage space5 m²,103 m²,9 m²,5 m²,305 m³,3 rooms (2 bedrooms),1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",Long-term lease,Bought off for eternity,In wooded surroundings and in residential district,Balcony present,Storage box,Underground parking,Parking on private property and parking garage,Yes,Yes,Yes (€ 259.00 per month),Yes,Yes,Yes,no
