header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Brinkgreverweg 119,7415 CG Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42661188-brinkgreverweg-119/?navigateSource=resultlist,20220129_053807,"€ 675,000 kosten koper","€ 3,729    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (181 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, double house",Resale property,1939,Gable roof covered with asphalt roofing and roof tiles,Living area181 m²Other space inside the building14 m²External storage space22 m²,181 m²,14 m²,22 m²,346 m²,691 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,"3 stories, a/an loft and a basement","Outdoor awning, skylight, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls","CH boiler, fireplace and partial floor heating",CH boiler,"Atag (gas-fired combination boiler from 2007, in ownership)",346 m²,Full ownership,Alongside busy road and in residential district,Back garden and front garden,"92 m² (12,3 meter deep and 7,5 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Parking place and detached brick garage,1 car,Electricity,Public parking,no
