header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cliostraat 13 3A,1077 KA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42514912-cliostraat-13-3a/?navigateSource=resultlist,20220130_192823,"€ 535,000 kosten koper","€ 8,629    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,2 months,Sold under reservation,Available in consultation,€ 115.00 per month,Upstairs apartment (apartment),Resale property,1939,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building3 m²,62 m²,3 m²,184 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,3rd floor,"Skylight, mechanical ventilation and TV via cable",G        What does this mean?,Double glazing and floor insulation,Communal central heating,Electrical boiler,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in center and in residential district",Paid parking and resident's parking permits,Yes,Yes,Yes (€ 115.00 per month),Yes,Yes,Yes,no
