header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Titus Brandsmahove 28,2717 TG Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42680825-titus-brandsmahove-28/?navigateSource=resultlist,20220129_094318,"€ 275,000 kosten koper","€ 3,161    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 243.00 per month,Galleried apartment (apartment),Resale property,1980,Flat roof,Living area87 m²Other space inside the building4 m²Exterior space attached to the building18 m²External storage space6 m²,87 m²,4 m²,18 m²,6 m²,250 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 243.00 per month),Yes,Yes,Yes,no
