header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Amienslaan 45,5627 PN Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42664440-amienslaan-45/?navigateSource=resultlist,20220201_004805,"€ 339,000 kosten koper","€ 3,568    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1983,Gable roof covered with roof tiles,Living area95 m²External storage space12 m²,95 m²,12 m²,186 m²,333 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",186 m²,Full ownership,Back garden and front garden,42 m² (7 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
