header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Koninginneweg 65,3077 LH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88983541-koninginneweg-65/?navigateSource=resultlist,20220125_221552,"€ 649,000 kosten koper","€ 3,019    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (215 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1926,With carpets and curtains,Gable roof covered with roof tiles,Living area215 m²Other space inside the building17 m²External storage space10 m²,215 m²,17 m²,10 m²,370 m²,864 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,TV via cable,D        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"2009, in ownership",370 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden",154 m² (14 meter deep and 11 meter broad),Located at the southeast accessible via the rear,Attached wooden storage,Attached brick garage,1 car,Electrical door and electricity,Public parking,no
