header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Karel Doormanlaan 37,3572 ND Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42676700-karel-doormanlaan-37/?navigateSource=resultlist,20220131_155654,"€ 345,000 kosten koper","€ 4,726    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 325,000 kosten koper",€ 224 per month,3 weeks,Sold under reservation,Available in consultation,€ 224.00 per month,Apartment with shared street entrance (apartment),Resale property,1958,Living area73 m²Exterior space attached to the building13 m²,73 m²,13 m²,239 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,C        What does this mean?,District heating,Electrical boiler (rental),Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Yes,Yes,Yes (€ 224.00 per month),Yes,Yes,Yes,no
