header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
De Krijgsman - De Productielijn (Bouwnr. DPr 45),1398 CP Muiden        ,https://www.funda.nl/en/koop/muiden/huis-42650943-de-krijgsman-de-productielijn-bouwnr-dpr-45/?navigateSource=resultlist,20220128_081901,"€ 865,000 vrij op naam","€ 5,545    The asking price per m² (€ 865,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, corner house",New property,2022,Gable roof,Living area156 m²Exterior space attached to the building146 m²External storage space5 m²,156 m²,146 m²,5 m²,467 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,Partial floor heating and heat pump,Electrical boiler,"Alongside a quiet road, on navigable waterway, alongside water, In wooded surroundings and in residential district","Back garden, surrounded by garden and front garden",Detached brick storage,Parking place,Parking on private property,no
