header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voordorp 87,2352 BW Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/appartement-42530620-voordorp-87/?navigateSource=resultlist,20220128_063126,"€ 239,000 kosten koper","€ 4,268    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 163.30 per month,Apartment with shared street entrance (apartment),Resale property,1975,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area56 m²Other space inside the building4 m²Exterior space attached to the building5 m²External storage space4 m²,56 m²,4 m²,5 m²,4 m²,187 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,3 stories,1st floor,Outdoor awning and elevator,E        What does this mean?,Double glazing and insulated walls,CH boiler,Electrical boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 163.30 per month),Yes,Yes,Yes,no
