header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,error
Van Deinsestraat 25,7621 XL Borne        ,https://www.funda.nl/en/koop/borne/huis-42689428-van-deinsestraat-25/?navigateSource=resultlist,20220127_223953,"€ 342,500 kosten koper","€ 2,395    The asking price per m² (€ 342,500) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1975,Partly furnished with carpets and curtains,Living area143 m²External storage space9 m²,143 m²,9 m²,230 m²,471 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Combi CV Remeha (gas-fired from 2017, in ownership)",230 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and sun terrace",64 m² (8 meter deep and 8 meter broad),Located at the east,Detached brick storage,Electricity,Carport and parking place,no
