header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Egbert Kortenaerstraat 16,5224 HJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88986988-egbert-kortenaerstraat-16/?navigateSource=resultlist,20220201_111439,"€ 339,000 kosten koper","€ 3,942    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2013,Gable roof covered with roof tiles,GIW Waarborgcertificate,Living area86 m²Other space inside the building3 m²External storage space7 m²,86 m²,3 m²,7 m²,142 m²,342 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a loft,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",142 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,66 m² (11 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
