header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hector Berliozstraat 36,2551 XL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42655429-hector-berliozstraat-36/?navigateSource=resultlist,20220131_201542,"€ 275,000 kosten koper","€ 3,526    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 120.31 per month,Maisonnette (apartment),Resale property,1981,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area78 m²Exterior space attached to the building17 m²External storage space18 m²,78 m²,17 m²,18 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,2nd floor,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,Long-term lease,Bought off for eternity,Sheltered location and in residential district,Sun terrace,"17 m² (4 meter deep and 4,27 meter broad)",Located at the east,Roof terrace present,Storage box,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 120.31 per month),Yes,Yes,Yes,no
