header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Geertruidenbergstraat 20,3086 WJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42680885-geertruidenbergstraat-20/?navigateSource=resultlist,20220125_233859,"€ 385,000 kosten koper","€ 3,377    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2011,Flat roof covered with asphalt roofing,Living area114 m²Other space inside the building18 m²External storage space7 m²,114 m²,18 m²,7 m²,100 m²,458 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,TV via cable,A        What does this mean?,Double glazing,District heating,District heating,100 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,Attached wooden storage,Public parking,no
