header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zuideinde 31 c,3059 LH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42526487-zuideinde-31-c/?navigateSource=resultlist,20220126_171722,"€ 665,000 kosten koper","€ 5,155    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 665,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, double house",Resale property,1959,Gable roof covered with roof tiles,Living area129 m²Exterior space attached to the building5 m²External storage space61 m²,129 m²,5 m²,61 m²,697 m²,464 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,3 stories,Solar panels,B        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Combi Kompakt HRE (gas-fired combination boiler from 2013, in ownership)",697 m²,Full ownership,Freestanding location and unobstructed surrounding view,"Back garden, front garden and side garden",Roof terrace present,Detached wooden garage,2 cars,Electricity and running water,Parking on private property,no
