header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of other property,Building type,Dimensions,error
Durgerdammerdijk 1008,1026 CR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/object-88832408-durgerdammerdijk-1008/?navigateSource=resultlist,20220130_205159,Sale by tender,6+ months,Available,Available immediately,Berth,New property,210 m² (35 meter deep and 6 meter broad),no
