header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Prins Hendriklaan 23,7081 ED Gendringen        ,https://www.funda.nl/en/koop/gendringen/huis-88978161-prins-hendriklaan-23/?navigateSource=resultlist,20220128_035533,"€ 200,000 kosten koper","€ 2,703    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1970,Gable roof covered with roof tiles,Living area74 m²External storage space12 m²,74 m²,12 m²,176 m²,267 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Optical fibre and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,Nefit HR Topline (gas-fired combination boiler from 2010),176 m²,Full ownership,In residential district,Back garden and front garden,"82 m² (11 meter deep and 7,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Public parking,no
