header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johannes van der Waalsstraat 101 Hs,1098 PH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42653661-johannes-van-der-waalsstraat-101-hs/?navigateSource=resultlist,20220130_204642,"€ 850,000 kosten koper","€ 9,140    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1931-1944,With carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area93 m²Exterior space attached to the building48 m²External storage space6 m²,93 m²,48 m²,6 m²,342 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Passive ventilation system,Not available,Insulated walls,CH boiler,CH boiler,"Remeha (gas-fired from 2011, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 913,68 per year",Alongside a quiet road and in residential district,Back garden,"48 m² (0,11 meter deep and 0,07 meter broad)",Located at the northwest,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
