header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of parking facilities,error
Bonekruidstraat 6,4451 TT Heinkenszand        ,https://www.funda.nl/en/koop/heinkenszand/huis-42655196-bonekruidstraat-6/?navigateSource=resultlist,20220129_180536,"€ 275,000 kosten koper","€ 2,619    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2008,Gable roof covered with roof tiles,Living area105 m²External storage space6 m²,105 m²,6 m²,132 m²,370 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",132 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"48 m² (10 meter deep and 4,8 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
