header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Kratonkade 536,3024 EW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87599502-kratonkade-536/?navigateSource=resultlist,20220126_164450,"€ 899,000 vrij op naam","€ 7,250    The asking price per m² (€ 899,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Penthouse (apartment),124 m² residential surface area,3 rooms (2 bedrooms),372 m³,A        What does this mean?,New property,2020,no
