header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Hoofdstraat 99,4844 CC Terheijden        ,https://www.funda.nl/en/koop/terheijden/huis-42533405-hoofdstraat-99/?navigateSource=resultlist,20220128_030023,"€ 295,000 kosten koper","€ 4,097    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1957,Gable roof covered with roof tiles,Living area72 m²Other space inside the building8 m²External storage space12 m²,72 m²,8 m²,12 m²,357 m²,365 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,TV via cable and solar panels,D            1.91What does this mean?,Double glazing,Electric heating,Electrical boiler,357 m²,Full ownership,Alongside busy road,Back garden and side garden,"307 m² (35 meter deep and 12,8 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity and running water,Parking on private property,no
