header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kuipersstraat 73 2,1074 EH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42531968-kuipersstraat-73-2/?navigateSource=resultlist,20220130_214324,"€ 450,000 kosten koper","€ 8,824    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 95.00 per month,Upstairs apartment (apartment),Resale property,1903,Flat roof,Living area51 m²Other space inside the building1 m²Exterior space attached to the building4 m²,51 m²,1 m²,4 m²,167 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Gas-fired from 2011, in ownership",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 95.00 per month),Yes,Yes,Yes,no
