header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wimbledonpark 207,1185 XJ Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42537923-wimbledonpark-207/?navigateSource=resultlist,20220129_024849,"€ 645,000 kosten koper","€ 5,864    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 247.39 per month,Apartment with shared street entrance (apartment),Resale property,2001,Living area110 m²Exterior space attached to the building12 m²External storage space8 m²,110 m²,12 m²,8 m²,356 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,7th floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",French balcony present,Built-in,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 247.39 per month),Yes,Yes,Yes,no
