header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vrolikstraat 393 B,1092 TD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42515676-vrolikstraat-393-b/?navigateSource=resultlist,20220130_213442,"€ 400,000 kosten koper","€ 6,667    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 116.67 per month,Upstairs apartment (apartment),Resale property,1991-2000,With carpets and curtains,Living area60 m²Exterior space attached to the building4 m²External storage space4 m²,60 m²,4 m²,4 m²,188 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,TV via cable,B            1.28What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Municipal long-term lease (end date of long-term lease:  15-11-2044),Paid until 15-11-2044,Alongside a quiet road and in residential district,Balcony present,Yes,Yes,Yes (€ 116.67 per month),Yes,Yes,Yes,no
