header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Curaçaostraat 12 BSA,3531 XL Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677925-curacaostraat-12-bsa/?navigateSource=resultlist,20220131_154051,"€ 349,500 kosten koper","€ 4,993    The asking price per m² (€ 349,500) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 72.00 per month,Upstairs apartment (apartment),Resale property,1929,Flat roof covered with asphalt roofing,Living area70 m²Other space inside the building1 m²Exterior space attached to the building6 m²,70 m²,1 m²,6 m²,247 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,1st floor,"Skylight, flue and TV via cable",E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 72.00 per month),Yes,Yes,Yes,no
