header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,error
Raadhuisstraat 93,6651 BZ Druten        ,https://www.funda.nl/en/koop/druten/huis-42535501-raadhuisstraat-93/?navigateSource=resultlist,20220129_045503,"€ 275,000 kosten koper","€ 2,311    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with roof tiles,Living area119 m²External storage space6 m²,119 m²,6 m²,188 m²,396 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Passive ventilation system and TV via cable,B        What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2020, in ownership)",188 m²,Full ownership,In center and in residential district,"Back garden, front garden and sun terrace",96 m² (16 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Electricity,no
