header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Goudvink 42,3435 RJ Nieuwegein        ,https://www.funda.nl/en/koop/nieuwegein/huis-42654491-goudvink-42/?navigateSource=resultlist,20220130_153757,"€ 389,000 kosten koper","€ 3,087    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area126 m²Other space inside the building1 m²Exterior space attached to the building2 m²External storage space11 m²,126 m²,1 m²,2 m²,11 m²,172 m²,421 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a loft,Skylight and sliding door,D        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and gas heater,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 1997, in ownership)",172 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"81 m² (15 meter deep and 5,4 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Electricity,No insulation,Paid parking and parking on private property,no
